stage,date,distance,origin,destination,type,flat_cobblestone,flat,half,high_mountain,hilly,individual_time_trial,intermediate,medium_mountain,mountain,mountain_time,plain,plain_with_cobble,stage_with_mountain,team_time_trial,transition,winner,winner_country,year,country_code,stage_2
17,7/25/2002,142,Aime,Cluses,Stage with mountain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Dario Frigo,ITA,2002,18,17
18,7/26/2002,176.5,Cluses,Bourg-en-Bresse,Hilly stage,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Thor Hushovd,NOR,2002,25,18
19,7/27/2002,50,Régnié-Durette,Mâcon,Individual time trial,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Lance Armstrong[n 1],USA,2002,36,19
20,7/28/2002,144,Melun,Paris,Plain stage,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Robbie McEwen,AUS,2002,1,20
1,7/6/2003,168,Saint-Denis,Meaux,Plain stage,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Alessandro Petacchi,ITA,2003,18,1
2,7/7/2003,204.5,La Ferté-sous-Jouarre,Sedan,Plain stage,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Baden Cooke,AUS,2003,1,2
3,7/8/2003,167.5,Charleville-Mézières,Saint-Dizier,Plain stage,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Alessandro Petacchi,ITA,2003,18,3
4,7/9/2003,69,Joinville,Saint-Dizier,Team time trial,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,U.S. Postal Service,USA,2003,36,4
5,7/10/2003,196.5,Troyes,Nevers,Plain stage,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Alessandro Petacchi,ITA,2003,18,5
6,7/11/2003,230,Nevers,Lyon,Plain stage,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Alessandro Petacchi,ITA,2003,18,6
7,7/12/2003,230.5,Lyon,Morzine,Stage with mountain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Richard Virenque,FRA,2003,11,7
8,7/13/2003,219,Sallanches,Alpe d'Huez,Stage with mountain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Iban Mayo,ESP,2003,9,8
9,7/14/2003,184.5,Le Bourg-d'Oisans,Gap,Stage with mountain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Alexander Vinokourov,KAZ,2003,19,9
10,7/15/2003,219.5,Gap,Marseille,Plain stage,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Jakob Piil,DEN,2003,8,10
11,7/17/2003,153.5,Narbonne,Toulouse,Plain stage,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Juan Antonio Flecha,ESP,2003,9,11
12,7/18/2003,47,Gaillac,Cap Découverte,Individual time trial,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Jan Ullrich,GER,2003,15,12
13,7/19/2003,197.5,Toulouse,Ax 3 Domaines,Stage with mountain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Carlos Sastre,ESP,2003,9,13
14,7/20/2003,191.5,Saint-Girons,Loudenvielle,Stage with mountain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Gilberto Simoni,ITA,2003,18,14
15,7/21/2003,159.5,Bagnères-de-Bigorre,Luz Ardiden,Stage with mountain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Lance Armstrong[n 1],USA,2003,36,15
16,7/23/2003,197.5,Pau,Bayonne,Stage with mountain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Tyler Hamilton,USA,2003,36,16
17,7/24/2003,181,Dax,Bordeaux,Plain stage,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Servais Knaven,NED,2003,24,17
18,7/25/2003,203.5,Bordeaux,Saint-Maixent-l'École,Plain stage,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Pablo Lastras,ESP,2003,9,18
19,7/26/2003,49,Pornic,Nantes,Individual time trial,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,David Millar,GBR,2003,13,19
20,7/27/2003,152,Ville-d'Avray,Paris,Plain stage,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Jean-Patrick Nazon,FRA,2003,11,20
1,7/4/2004,202.5,Liège,Charleroi,Plain stage,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Jaan Kirsipuu,EST,2004,10,1
2,7/5/2004,197,Charleroi,Namur,Plain stage,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Robbie McEwen,AUS,2004,1,2
3,7/6/2004,210,Waterloo,Wasquehal,Plain stage,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Jean-Patrick Nazon,FRA,2004,11,3
4,7/7/2004,64.5,Cambrai,Arras,Team time trial,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,U.S. Postal Service,USA,2004,36,4
5,7/8/2004,200.5,Amiens,Chartres,Plain stage,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Stuart O'Grady,AUS,2004,1,5
6,7/9/2004,196,Bonneval,Angers,Plain stage,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Tom Boonen,BEL,2004,3,6
7,7/10/2004,204.5,Châteaubriant,Saint-Brieuc,Plain stage,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Filippo Pozzato,ITA,2004,18,7
8,7/11/2004,168,Lamballe,Quimper,Plain stage,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Thor Hushovd,NOR,2004,25,8
9,7/13/2004,160.5,Saint-Léonard-de-Noblat,Guéret,Plain stage,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Robbie McEwen,AUS,2004,1,9
10,7/14/2004,237,Limoges,Saint-Flour,Hilly stage,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Richard Virenque,FRA,2004,11,10
11,7/15/2004,164,Saint-Flour,Figeac,Hilly stage,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,David Moncoutié,FRA,2004,11,11
12,7/16/2004,197.5,Castelsarrasin,La Mongie,Mountain stage,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Ivan Basso,ITA,2004,18,12
13,7/17/2004,205.5,Lannemezan,Plateau de Beille,Mountain stage,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Lance Armstrong[n 1],USA,2004,36,13
14,7/18/2004,192.5,Carcassonne,Nîmes,Plain stage,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Aitor González,ESP,2004,9,14
15,7/20/2004,180.5,Valréas,Villard-de-Lans,Mountain stage,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Lance Armstrong[n 1],USA,2004,36,15
16,7/21/2004,15.5,Le Bourg-d'Oisans,Alpe d'Huez,Individual time trial,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Lance Armstrong[n 1],USA,2004,36,16
17,7/22/2004,204.5,Le Bourg-d'Oisans,Le Grand-Bornand,Mountain stage,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Lance Armstrong[n 1],USA,2004,36,17
18,7/23/2004,166.5,Annemasse,Lons-le-Saunier,Hilly stage,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Juan Miguel Mercado,ESP,2004,9,18
19,7/24/2004,55,Besançon,Besançon,Individual time trial,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Lance Armstrong[n 1],USA,2004,36,19
20,7/25/2004,163,Montereau-Fault-Yonne,Paris,Plain stage,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Tom Boonen,BEL,2004,3,20
1,7/2/2005,19,Fromentine,Noirmoutier-en-l'Île,Individual time trial,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,David Zabriskie,USA,2005,36,1
2,7/3/2005,181.5,Challans,Les Essarts,Plain stage,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Tom Boonen,BEL,2005,3,2
3,7/4/2005,212.5,La Châtaigneraie,Tours,Plain stage,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Tom Boonen,BEL,2005,3,3
4,7/5/2005,67.5,Tours,Blois,Team time trial,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Discovery Channel,,2005,,4
5,7/6/2005,183,Chambord,Montargis,Plain stage,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Robbie McEwen,AUS,2005,1,5
6,7/7/2005,199,Troyes,Nancy,Plain stage,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Lorenzo Bernucci,ITA,2005,18,6
7,7/8/2005,228.5,Lunéville,Karlsruhe,Plain stage,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Robbie McEwen,AUS,2005,1,7
8,7/9/2005,231.5,Pforzheim,Gérardmer,Hilly stage,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Pieter Weening,NED,2005,24,8
9,7/10/2005,171,Gérardmer,Mulhouse,Hilly stage,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Michael Rasmussen,DEN,2005,8,9
10,7/12/2005,177,Grenoble,Courchevel,Mountain stage,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Alejandro Valverde,ESP,2005,9,10
11,7/13/2005,173,Courchevel,Briançon,Mountain stage,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Alexander Vinokourov,KAZ,2005,19,11
12,7/14/2005,187,Briançon,Digne-les-Bains,Hilly stage,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,David Moncoutié,FRA,2005,11,12
13,7/15/2005,173.5,Miramas,Montpellier,Plain stage,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Robbie McEwen,AUS,2005,1,13
14,7/16/2005,220.5,Agde,Ax 3 Domaines,Mountain stage,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Georg Totschnig,AUT,2005,2,14
15,7/17/2005,205.5,Lézat-sur-Lèze,Saint-Lary-Soulan Pla d'Adet,Mountain stage,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,George Hincapie,USA,2005,36,15
16,7/19/2005,180.5,Mourenx,Pau,Mountain stage,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Óscar Pereiro,ESP,2005,9,16
17,7/20/2005,239.5,Pau,Revel,Plain stage,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Paolo Savoldelli,ITA,2005,18,17
18,7/21/2005,189,Albi,Mende,Hilly stage,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Marcos Antonio Serrano,ESP,2005,9,18
19,7/22/2005,153.5,Issoire,Le Puy-en-Velay,Hilly stage,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Giuseppe Guerini,ITA,2005,18,19
20,7/23/2005,55.5,Saint-Étienne,Saint-Étienne,Individual time trial,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Lance Armstrong[n 1],USA,2005,36,20
21,7/24/2005,144.5,Corbeil-Essonnes,Paris,Plain stage,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Alexander Vinokourov,KAZ,2005,19,21
1,7/2/2006,184.5,Strasbourg,Strasbourg,Flat stage,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Jimmy Casper,FRA,2006,11,1
2,7/3/2006,228.5,Obernai,Esch-sur-Alzette,Flat stage,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Robbie McEwen,AUS,2006,1,2
3,7/4/2006,216.5,Esch-sur-Alzette,Valkenburg,Hilly stage,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Matthias Kessler,GER,2006,15,3
4,7/5/2006,207,Huy,Saint-Quentin,Flat stage,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Robbie McEwen,AUS,2006,1,4
5,7/6/2006,225,Beauvais,Caen,Flat stage,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Óscar Freire,ESP,2006,9,5
6,7/7/2006,189,Lisieux,Vitré,Flat stage,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Robbie McEwen,AUS,2006,1,6
7,7/8/2006,52,Saint Grégoire,Rennes,Individual time trial,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Serhiy Honchar,UKR,2006,34,7
8,7/9/2006,181,Saint-Méen-le-Grand,Lorient,Flat stage,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Sylvain Calzati,FRA,2006,11,8
9,7/11/2006,169.5,Bordeaux,Dax,Flat stage,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Óscar Freire,ESP,2006,9,9
10,7/12/2006,190.5,Cambo-les-Bains,Pau,Mountain stage,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Juan Miguel Mercado,ESP,2006,9,10
11,7/13/2006,206.5,Tarbes,Val d'Aran/Pla-de-Beret,Mountain stage,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Denis Menchov,RUS,2006,29,11
12,7/14/2006,211.5,Luchon,Carcassonne,Hilly stage,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Yaroslav Popovych,UKR,2006,34,12
13,7/15/2006,230,Béziers,Montélimar,Flat stage,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Jens Voigt,GER,2006,15,13
14,7/16/2006,180.5,Montélimar,Gap,Hilly stage,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Pierrick Fédrigo,FRA,2006,11,14
15,7/18/2006,187,Gap,Alpe d'Huez,Mountain stage,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Fränk Schleck,LUX,2006,22,15
16,7/19/2006,182,Le Bourg-d'Oisans,La Toussuire,Mountain stage,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Michael Rasmussen,DEN,2006,8,16
17,7/20/2006,200.5,Saint-Jean-de-Maurienne,Morzine,Mountain stage,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Carlos Sastre,ESP,2006,9,17
18,7/21/2006,197,Morzine,Mâcon,Flat stage,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matteo Tosatto,ITA,2006,18,18
19,7/22/2006,57,Le Creusot,Montceau-les-Mines,Individual time trial,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Serhiy Honchar,UKR,2006,34,19
20,7/23/2006,154.5,Antony/Parc de Sceaux,Paris,Flat stage,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Thor Hushovd,NOR,2006,25,20
1,7/8/2007,203,London,Canterbury,Plain stage,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Robbie McEwen,AUS,2007,1,1
2,7/9/2007,168.5,Dunkirk,Ghent,Plain stage,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Gert Steegmans,BEL,2007,3,2
3,7/10/2007,236.5,Waregem - Compiègne,Waregem - Compiègne,Plain stage,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Fabian Cancellara,SUI,2007,31,3
4,7/11/2007,193,Villers-Cotterêts,Joigny,Plain stage,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Thor Hushovd,NOR,2007,25,4
5,7/12/2007,182.5,Chablis,Autun,Intermediate stage,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Filippo Pozzato,ITA,2007,18,5
6,7/13/2007,199.5,Semur-en-Auxois,Bourg-en-Bresse,Plain stage,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Tom Boonen,BEL,2007,3,6
7,7/14/2007,197.5,Bourg-en-Bresse,Le Grand-Bornand,Mountain stage,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Linus Gerdemann,GER,2007,15,7
8,7/15/2007,165,Le Grand-Bornand,Tignes,Mountain stage,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Michael Rasmussen,DEN,2007,8,8
9,7/17/2007,159.5,Val-d'Isère,Briançon,Mountain stage,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Mauricio Soler,COL,2007,6,9
10,7/18/2007,229.5,Tallard,Marseille,Plain stage,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Cédric Vasseur,FRA,2007,11,10
11,7/19/2007,182.5,Marseille,Montpellier,Plain stage,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Robert Hunter,RSA,2007,,11
12,7/20/2007,178.5,Montpellier,Castres,Intermediate stage,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Tom Boonen,BEL,2007,3,12
13,7/21/2007,54,Albi,Albi,Individual time trial,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Cadel Evans[n 1],AUS,2007,1,13
14,7/22/2007,197,Mazamet,Plateau-de-Beille,Mountain stage,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Alberto Contador,ESP,2007,9,14
15,7/23/2007,196,Foix,Loudenvielle,Mountain stage,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Kim Kirchen[n 1],LUX,2007,22,15
16,7/25/2007,218.5,Orthez,Gourette–Col d'Aubisque,Mountain stage,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Michael Rasmussen,DEN,2007,8,16
17,7/26/2007,188.5,Pau,Castelsarrasin,Intermediate stage,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Daniele Bennati,ITA,2007,18,17
18,7/27/2007,211,Cahors,Angoulême,Plain stage,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Sandy Casar,FRA,2007,11,18
19,7/28/2007,55.5,Cognac,Angoulême,Individual time trial,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Levi Leipheimer,USA,2007,36,19
20,7/29/2007,146,Marcoussis,Paris,Plain stage,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Daniele Bennati,ITA,2007,18,20
1,7/5/2008,197.5,Brest,Plumelec,Flat stage,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Alejandro Valverde,ESP,2008,9,1
2,7/6/2008,164.5,Auray,Saint-Brieuc,Flat stage,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Thor Hushovd,NOR,2008,25,2
3,7/7/2008,208,Saint-Malo,Nantes,Flat stage,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Samuel Dumoulin,FRA,2008,11,3
4,7/8/2008,29.5,Cholet,Cholet,Individual time trial,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Kim Kirchen,LUX,2008,22,4
5,7/9/2008,232,Cholet,Châteauroux,Flat stage,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Mark Cavendish,GBR,2008,13,5
6,7/10/2008,195.5,Aigurande,Super-Besse Sancy,Transition stage,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Alejandro Valverde,ESP,2008,9,6
7,7/11/2008,159,Brioude,Aurillac,Transition stage,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Luis León Sánchez,ESP,2008,9,7
8,7/12/2008,172.5,Figeac,Toulouse,Flat stage,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Mark Cavendish,GBR,2008,13,8
9,7/13/2008,224,Toulouse,Bagnères-de-Bigorre,Mountain stage,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Vladimir Efimkin,RUS,2008,29,9
10,7/14/2008,156,Pau,Hautacam,Mountain stage,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Juan José Cobo,ESP,2008,9,10
11,7/16/2008,167.5,Lannemezan,Foix,Transition stage,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Kurt Asle Arvesen,NOR,2008,25,11
12,7/17/2008,168.5,Lavelanet,Narbonne,Flat stage,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Mark Cavendish,GBR,2008,13,12
13,7/18/2008,182,Narbonne,Nîmes,Flat stage,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Mark Cavendish,GBR,2008,13,13
14,7/19/2008,194.5,Nîmes,Digne-les-Bains,Flat stage,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Óscar Freire,ESP,2008,9,14
15,7/20/2008,183,Embrun,Prato Nevoso,Mountain stage,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Simon Gerrans,AUS,2008,1,15
16,7/22/2008,157,Cuneo,Jausiers,Mountain stage,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Cyril Dessel,FRA,2008,11,16
17,7/23/2008,210.5,Embrun,Alpe d'Huez,Mountain stage,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Carlos Sastre,ESP,2008,9,17
18,7/24/2008,196.5,Bourg-d'Oisans,Saint-Étienne,Transition stage,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Marcus Burghardt,GER,2008,15,18
19,7/25/2008,165.5,Roanne,Montluçon,Flat stage,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Sylvain Chavanel,FRA,2008,11,19
20,7/26/2008,53,Cérilly,Saint-Amand-Montrond,Individual time trial,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Fabian Cancellara,SUI,2008,31,20
21,7/27/2008,143,Étampes,Paris,Flat stage,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Gert Steegmans,BEL,2008,3,21
1,7/4/2009,15.5,Monaco,Monaco,Individual time trial,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Fabian Cancellara,SUI,2009,31,1
2,7/5/2009,187,Monaco,Brignoles,Flat stage,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Mark Cavendish,GBR,2009,13,2
3,7/6/2009,196.5,Marseille,La Grande-Motte,Flat stage,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Mark Cavendish,GBR,2009,13,3
4,7/7/2009,39,Montpellier,Montpellier,Team time trial,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Astana,,2009,,4
5,7/8/2009,196.5,Cap d'Agde,Perpignan,Flat stage,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Thomas Voeckler,FRA,2009,11,5
6,7/9/2009,181.5,Girona,Barcelona,Flat stage,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Thor Hushovd,NOR,2009,25,6
7,7/10/2009,224,Barcelona,Andorra-Arcalis,Mountain stage,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Brice Feillu,FRA,2009,11,7
8,7/11/2009,176.5,Andorra la Vella,Saint-Girons,Mountain stage,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Luis León Sánchez,ESP,2009,9,8
9,7/12/2009,160.5,Saint-Gaudens,Tarbes,Mountain stage,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Pierrick Fédrigo,FRA,2009,11,9
10,7/14/2009,194.5,Limoges,Issoudun,Flat stage,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Mark Cavendish,GBR,2009,13,10
11,7/15/2009,192,Vatan,Saint-Fargeau,Flat stage,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Mark Cavendish,GBR,2009,13,11
12,7/16/2009,211.5,Tonnerre,Vittel,Flat stage,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Nicki Sørensen,DEN,2009,8,12
13,7/17/2009,200,Vittel,Colmar,Medium mountain stage,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Heinrich Haussler,GER,2009,15,13
14,7/18/2009,199,Colmar,Besançon,Flat stage,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Sergei Ivanov,RUS,2009,29,14
15,7/19/2009,207.5,Pontarlier,Verbier,Mountain Stage,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Alberto Contador,ESP,2009,9,15
16,7/21/2009,159,Martigny,Bourg-Saint-Maurice,Mountain Stage,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Sandy Casar,FRA,2009,11,16
17,7/22/2009,169.5,Bourg-Saint-Maurice,Le Grand-Bornand,Mountain Stage,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Fränk Schleck,LUX,2009,22,17
18,7/23/2009,40.5,Annecy,Annecy,Individual time trial,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Alberto Contador,ESP,2009,9,18
19,7/24/2009,178,Bourgoin-Jallieu,Aubenas,Flat stage,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Mark Cavendish,GBR,2009,13,19
20,7/25/2009,167,Montélimar,Mont Ventoux,Mountain stage,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Juan Manuel Gárate,ESP,2009,9,20
21,7/26/2009,164,Montereau-Fault-Yonne,Paris,Flat stage,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Mark Cavendish,GBR,2009,13,21
1,7/4/2010,223.5,Rotterdam,Brussels,Flat stage,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Alessandro Petacchi,ITA,2010,18,1
2,7/5/2010,201,Brussels,Spa,Flat stage,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Sylvain Chavanel,FRA,2010,11,2
3,7/6/2010,213,Wanze,Arenberg Porte du Hainaut,Flat cobblestone stage,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Thor Hushovd,NOR,2010,25,3
4,7/7/2010,153.5,Cambrai,Reims,Flat stage,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Alessandro Petacchi,ITA,2010,18,4
5,7/8/2010,187.5,Épernay,Montargis,Flat stage,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Mark Cavendish,GBR,2010,13,5
6,7/9/2010,227.5,Montargis,Gueugnon,Flat stage,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Mark Cavendish,GBR,2010,13,6
7,7/10/2010,165.5,Tournus,Station des Rousses,Medium mountain stage,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Sylvain Chavanel,FRA,2010,11,7
8,7/11/2010,189,Station des Rousses,Morzine-Avoriaz,Mountain stage,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Andy Schleck,LUX,2010,22,8
9,7/13/2010,204.5,Morzine-Avoriaz,Saint-Jean-de-Maurienne,Mountain stage,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Sandy Casar,FRA,2010,11,9
10,7/14/2010,179,Chambéry,Gap,Medium mountain stage,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Sérgio Paulinho,POR,2010,27,10
11,7/15/2010,184.5,Sisteron,Bourg-lès-Valence,Flat stage,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Mark Cavendish,GBR,2010,13,11
12,7/16/2010,210.5,Bourg-de-Péage,Mende,Medium mountain stage,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Joaquim Rodríguez,ESP,2010,9,12
13,7/17/2010,196,Rodez,Revel,Flat stage,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Alexander Vinokourov,KAZ,2010,19,13
14,7/18/2010,184.5,Revel,Ax 3 Domaines,Mountain stage,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Christophe Riblon,FRA,2010,11,14
15,7/19/2010,187.5,Pamiers,Bagnères-de-Luchon,Mountain stage,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Thomas Voeckler,FRA,2010,11,15
16,7/20/2010,199.5,Bagnères-de-Luchon,Pau,Mountain stage,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Pierrick Fédrigo,FRA,2010,11,16
17,7/22/2010,174,Pau,Col du Tourmalet,Mountain stage,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Andy Schleck,LUX,2010,22,17
18,7/23/2010,198,Salies-de-Béarn,Bordeaux,Flat stage,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Mark Cavendish,GBR,2010,13,18
19,7/24/2010,52,Bordeaux,Pauillac,Individual time trial,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Fabian Cancellara,SUI,2010,31,19
